word,counts
不会,1
取舍,1
落下,1
纠结,1
配不上,1
歌词,1
爱情,1
可爱,1
加油,1
考研,1
看过,1
迷雾,1
胜过,1
喜欢,1
祝愿,1
不能,1
网易,1
感觉,1
女朋友,1
听懂,1
首歌,1
直到,1
精神,1
发扬,1
眼泪,1
心里话,1
会流,1
顺顺利利,1
小张,1
家人,1
皱眉,1
愿意,1
动人,1
广告,1
四楼,1
遇到,1
女生,1
看看,1
眼泪,1
心里话,1
唱出,1
故事,1
能力,1
发现,1
胖子,1
演唱会,1
流泪,1
流泪,1
香港,1
羡慕,1
口罩,1
知道,1
看到,1
可能,1
好像,1
只能,1
首歌,1
听懂,1
评价,1
懂吗,1
客观,1
时代,1
学生,1
成为,1
陪伴,1
力量,1
感觉,1
可怜,1
动人,1
不够,1
皱眉,1
遇到,1
总会,1
没有,1
付出,1
结果,1
前男友,1
首歌,1
喜欢,1
首歌,1
听完,1
自首,1
约定,1
愿意,1
不弃,1
眼泪,1
渴望,1
活着,1
加油,1
虾仁,1
猪心,1
间奏,1
像是,1
男朋友,1
没有,1
失去,1
不能,1
挽回,1
开头,1
喜欢,1
后悔,1
表白,1
人生,1
皱眉,1
动人,1
不够,1
耳光,1
信任,1
经历,1
后悔,1
知道,1
约定,1
愿意,1
首歌,1
评论,1
转机,1
事情,1
足够,1
没事,1
时间,1
不够,1
心事,1
听到,1
时候,1
怀念,1
返场,1
现场,1
热情,1
增加,1
大哭,1
足够,1
时候,1
起码,1
伤感,1
约定,1
愿意,1
银河,1
心血,1
年少,1
吞食,1
记忆里,1
现场,1
演唱会,1
大陆,1
红馆,1
飘扬,1
上空,1
打扰,1
不想,1
足够,1
经典,1
大笑,1
歌词,1
肉麻,1
吉他,1
风云,1
山水,1
损友,1
奸笑,1
时候,1
见到,1
会想,1
不得,1
不弃,1
不能,1
会流,1
眼泪,1
心里话,1
性别,1
太死,1
不卡,1
阻碍,1
生活,1
成为,1
过客,1
相遇,1
痕迹,1
听歌,1
分手,1
了来,1
偶然间,1
愿意,1
异地,1
时候,1
好像,1
时候,1
音乐,1
改成,1
时候,1
音乐,1
改成,1
时候,1
改成,1
通关,1
诉求,1
陌生人,1
起来,1
相信,1
现场,1
看到,1
猪猪,1
见面,1
视频,1
眼角,1
兼得,1
只能,1
人家,1
眼泪,1
睡觉,1
不想,1
相信,1
对白,1
现场,1
时候,1
才能,1
现场,1
流泪,1
K歌之王,1
听到,1
现场,1
流泪,1
别哭,1
流泪,1
安可,1
成真,1
愿望,1
变成,1
流泪,1
功利,1
蝙蝠侠,1
找到,1
告诉,1
遇见,1
时候,1
小程,1
舍不得,1
回忆,1
执念,1
医生,1
起来,1
粤语歌,1
相信,1
对白,1
蛋糕,1
没电,1
看不上,1
情歌,1
网易,1
女孩,1
相信,1
对白,1
陪伴,1
奢求,1
绝到,1
溶掉,1
诗书,1
少时,1
转身,1
杂乱,1
再见,1
道路,1
试试,1
熟悉,1
前奏,1
恶心,1
垄断,1
听歌,1
旋律,1
全是,1
没有,1
希望,1
遇到,1
还好,1
生病,1
云盘,1
间奏,1
流泪,1
照片,1
记忆,1
封存,1
情景,1
动情,1
难过,1
好像,1
再见,1
伴奏,1
放弃,1
加油,1
喜欢,1
感觉,1
记错,1
再见,1
间奏,1
水瓶座,1
觉得,1
来自,1
心爱,1
评论,1
表达,1
可能,1
拥有,1
听到,1
首歌,1
想到,1
巡演,1
城市,1
收拾,1
觉得,1
演唱会,1
开口,1
安慰,1
伤心,1
泉涌,1
回忆,1
得到,1
爱人,1
表达,1
性命,1
退却,1
拼命,1
亲吻,1
敷衍,1
改编,1
现场,1
演唱会,1
肯定,1
后悔,1
好像,1
女孩,1
错过,1
看到,1
面对,1
处理,1
致死,1
约定,1
致死,1
约定,1
愿意,1
首歌,1
K歌之王,1
会流,1
眼泪,1
心里话,1
没有,1
期待,1
觉得,1
演唱会,1
时候,1
广州,1
演唱会,1
K歌之王,1
专辑,1
约定,1
愿意,1
好运,1
可怜,1
收拾,1
装进,1
盒子,1
渴望,1
存在,1
深知,1
心情,1
影响,1
可怜,1
青春,1
不留,1
转身,1
自尊,1
生活,1
模样,1
流下,1
改变,1
枯萎,1
可惜,1
开心,1
就算,1
解决,1
时候,1
想要,1
选择,1
方向,1
所愿,1
所得,1
成为,1
所得,1
做好,1
安慰,1
开心,1
看看,1
没有,1
可爱,1
睡不着,1
想到,1
看看,1
答案,1
甘心,1
歌词,1
传错,1
加油,1
希望,1
加油,1
成为,1
机会,1
加油,1
顾及,1
可有,1
事事,1
追不上,1
发光,1
想要,1
复读,1
赌博,1
沉迷,1
外汇,1
朋友圈,1
评论,1
时候,1
名字,1
说出,1
出来,1
流感,1
听到,1
歌词,1
出来,1
证明,1
生活,1
控诉,1
离开,1
知道,1
还有,1
是否,1
奔向,1
选择,1
叫做,1
处在,1
照顾,1
情绪,1
问题,1
概率,1
朋友,1
觉得,1
选对,1
狂奔,1
值得,1
大哭,1
天赐,1
心动,1
礼物,1
过分,1
记性,1
期待,1
歌词,1
不对,1
歌词,1
不对,1
答案,1
交卷,1
乱写,1
理智,1
经营,1
比赛,1
朋友,1
活动,1
提起,1
冲动,1
决定,1
算数,1
肠断,1
料得,1
难受,1
想着,1
没考,1
大专,1
开始,1
歌词,1
反馈,1
不对,1
摆正,1
心情,1
迎接,1
高考,1
数学,1
大哭,1
男孩,1
弟弟,1
喜欢,1
音能,1
出来,1
儿化,1
远离,1
家人,1
奋斗,1
想念,1
失恋者,1
恋情,1
视角,1
证明,1
才能,1
存在,1
青春,1
逝去,1
思念,1
听到,1
没有,1
思念,1
声音,1
看看,1
合照,1
捕捉,1
夜空,1
伸向,1
普通人,1
困扰,1
没有,1
笑容,1
想起,1
哼哼,1
看见,1
歌手,1
大哭,1
作曲,1
现实,1
抓不住,1
大哭,1
西西,1
爱情,1
癖好,1
折腰,1
首歌,1
循环,1
时间,1
心跳,1
属于,1
力气,1
漠视,1
小时,1
对方,1
反思,1
傻傻,1
解药,1
懒得,1
下班,1
氛围,1
街道,1
结果,1
哥们,1
还有,1
阵容,1
神仙,1
后悔,1
磨掉,1
起来,1
没有,1
世界,1
首歌,1
讨厌,1
爱情,1
圣人,1
没有,1
教育,1
足够,1
时间,1
等到,1
实惠,1
好吃,1
濮阳,1
凉皮,1
是从,1
加油,1
倒计时,1
歌曲,1
听听,1
同名,1
解决,1
知道,1
长跑,1
看到,1
需要,1
目标,1
失眠,1
深渊,1
浅谈,1
觉别,1
炫耀,1
解决,1
知道,1
来到,1
忘掉,1
首歌,1
没有,1
感觉,1
安心,1
父母,1
抵挡,1
加油,1
女孩,1
遇到,1
设身处地,1
跟着,1
发现,1
耳机,1
知道,1
开心,1
爱情,1
没有,1
歌词,1
加油,1
调皮,1
倒数,1
流感,1
倒计时,1
中考,1
没有,1
接受,1
不散,1
好像,1
看到,1
没有,1
目标,1
没有,1
失恋,1
想起,1
听歌,1
空乏,1
坚持,1
体肤,1
空乏,1
坚持,1
体肤,1
爱情,1
没有,1
折腰,1
前男友,1
不会,1
留恋,1
形成,1
看着,1
流逝,1
喜欢,1
听到,1
听的歌,1
玄学,1
启动,1
喜欢,1
起来,1
才能,1
发誓,1
不会,1
解药,1
懒得,1
晚睡,1
不想,1
青春,1
加油,1
加油,1
兄弟,1
大哭,1
爱情,1
范本,1
误解,1
车费,1
报销,1
我会,1
加油,1
流泪,1
高考,1
倒计时,1
大笑,1
粘人,1
需要,1
还有,1
加油,1
考试,1
才能,1
完善,1
时候,1
想到,1
聊过,1
推给,1
首歌,1
人生,1
高考,1
起点,1
高考,1
感觉,1
理想,1
怀疑,1
忍不住,1
遇到,1
好像,1
高考,1
必胜,1
学生,1
奔走,1
结果,1
倒计时,1
不会,1
软件,1
不会,1
保证,1
面对,1
热情,1
掌握,1
高考,1
加油,1
喜欢,1
首歌,1
是从,1
高考,1
还有,1
样子,1
爱我吗,1
鼻子,1
没过,1
好歹,1
希望,1
朋友,1
视频,1
感受,1
觉得,1
歌曲,1
能够,1
成长,1
懂得,1
变得,1
感觉,1
奇怪,1
江西,1
南昌,1
解决,1
知道,1
学会,1
开心,1
目标,1
爱情,1
大家,1
知道,1
加油,1
傻瓜,1
句点,1
得到,1
信任,1
奸笑,1
评论,1
想到,1
妈妈,1
放弃,1
不能,1
时候,1
撞个满怀,1
意思,1
封面,1
歌词,1
吃掉,1
解药,1
懒得,1
离去,1
亲人,1
大雨,1
不会,1
爱情,1
对待,1
觉得,1
版本,1
好听,1
发疯,1
内耗,1
能怪,1
解决,1
知道,1
记得,1
好像,1
补上,1
音乐,1
查验,1
生活,1
前行,1
生存,1
意义,1
想到,1
放下,1
应该,1
睡觉,1
来到,1
忘掉,1
血书,1
合作,1
轮底下,1
睡梦,1
货车,1
问题,1
手机,1
没有,1
无人,1
生活,1
幽灵,1
小事,1
可能,1
说明,1
放下,1
哀伤,1
朋友,1
找到,1
希望,1
对象,1
我会,1
触动,1
开出,1
不会,1
陌生,1
对象,1
我会,1
触动,1
压弯,1
折断,1
脊柱,1
高考,1
考上,1
理想,1
驯化,1
当作,1
开放,1
确信,1
意志,1
走到,1
生活,1
大笑,1
还有,1
专升本,1
自杀,1
不想,1
委屈,1
出来,1
遇到,1
足够,1
希望,1
太闲,1
可能,1
想起,1
濮阳,1
凉皮,1
听歌,1
共情,1
告诉,1
陌生人,1
还好,1
成年人,1
世界,1
性格,1
喜欢,1
还有,1
复合,1
可能,1
出来,1
家人,1
不止,1
父母,1
愿意,1
人格,1
爱情,1
生活,1
懂得,1
不会,1
留下,1
通讯录,1
生存,1
意义,1
想到,1
注销,1
难过,1
有点,1
睡觉,1
想到,1
首歌,1
能救,1
想开,1
没错,1
上头,1
感受,1
出来,1
离上,1
坦荡,1
拒绝,1
敌人,1
人生,1
行善积德,1
情路,1
有钱,1
变得,1
觉得,1
可爱,1
音乐,1
修改,1
好长时间,1
有钱,1
青春,1
就算,1
爱情,1
生活,1
懂得,1
篝火,1
睡去,1
走散,1
找回,1
好像,1
增加,1
交朋友,1
认同感,1
听听,1
留住,1
无法,1
陪伴,1
总会,1
给予,1
遇到,1
朋友,1
形形色色,1
当做,1
刷剧,1
陪伴,1
评价,1
体系,1
脑子,1
时间,1
分享,1
分开,1
不想,1
没有,1
听懂,1
装满,1
好像,1
手机,1
没有,1
意义,1
地方,1
时候,1
我会,1
耳朵,1
时候,1
信息,1
不能,1
没有,1
流泪,1
伤心,1
联考,1
我会,1
湖南省,1
拼命,1
体面,1
下雨天,1
问题,1
网易,1
音乐,1
欢喜,1
过度,1
没有,1
朋友,1
加油,1
适合,1
失恋,1
发给,1
不到,1
希望,1
只能,1
经历,1
目光,1
事情,1
男孩子,1
首歌,1
安可,1
女孩,1
不用,1
疾苦,1
没有,1
窗台,1
坐在,1
主页,1
显示,1
作词,1
讨厌,1
冷暴力,1
陷入,1
深渊,1
总会,1
知道,1
分开,1
导致,1
看看书,1
听听,1
放空,1
工作,1
坚持,1
解决,1
知道,1
生活,1
不知,1
福中,1
朋友,1
加油,1
开心,1
生存,1
纠结,1
意义,1
闺蜜,1
解药,1
致闹,1
大哭,1
小人,1
撒尿,1
关关,1
还有,1
校线,1
开始,1
迷雾,1
人生,1
能够,1
希望,1
开心,1
意义,1
父母,1
责任,1
没有,1
读书,1
时候,1
话题,1
生活,1
谈起,1
歌词,1
应该,1
背着,1
所有人,1
不该,1
听到,1
睡不着,1
声音,1
情绪,1
困扰,1
心痛,1
看到,1
不会,1
找到,1
希望,1
满心,1
情爱,1
青春,1
坐在,1
想到,1
吵架,1
想到,1
生存,1
意义,1
考进,1
学校,1
在于,1
不想,1
解决,1
知道,1
坦荡,1
佩服,1
越短,1
故事,1
理发师,1
时间,1
不够,1
奶茶,1
知道,1
身体,1
微信,1
工作,1
只用,1
奸笑,1
阿团,1
晚安,1
花开,1
开心,1
没有,1
意义,1
首歌,1
社恐,1
做到,1
人能,1
体验,1
镰刀,1
男人,1
人生,1
思考,1
开始,1
时候,1
希望,1
忘记,1
离谱,1
有点,1
经营,1
时候,1
需要,1
石头,1
拿出,1
点击,1
想起,1
时候,1
成倍增长,1
暗恋,1
没有,1
静止,1
陪伴,1
觉悟,1
阶段性,1
喜欢,1
感到,1
楼主,1
有点,1
费烟,1
好听,1
目标,1
没有,1
失恋,1
爱情,1
生活,1
懂得,1
母胎,1
单身,1
爱情,1
没有,1
操过,1
首歌,1
爱情,1
励志,1
层层,1
过程,1
见喜,1
教育,1
太坏,1
入耳,1
初闻,1
中意,1
神经病,1
恋爱,1
总会,1
朋友,1
开心,1
爱情,1
想起,1
落满,1
毕业,1
机会,1
还有,1
时候,1
想哭,1
关关,1
知道,1
难过,1
后悔,1
有用,1
好像,1
加油,1
忘掉,1
老乡,1
爱心,1
自责,1
走到,1
不用,1
诋毁,1
勇敢者,1
羡慕,1
男生,1
大学,1
麻药,1
解药,1
时间,1
眼睛,1
哥们,1
男人,1
戒掉,1
远离,1
关闭,1
准备,1
迎新,1
首歌,1
恋爱,1
消息,1
发着,1
时候,1
竹枝,1
复举,1
风吹,1
女生,1
男生,1
暗恋,1
没有,1
了解,1
臭屁,1
性格,1
闹心,1
歌词,1
放佛,1
值得,1
伤心,1
首歌,1
映像,1
粤语版,1
早饭,1
礼品,1
不吃,1
修改,1
上传,1
看到,1
作曲,1
心动,1
坦荡,1
买单,1
感觉,1
好像,1
结束,1
感情,1
癖好,1
不了,1
大哭,1
静候,1
首歌,1
曲线,1
安慰,1
愿望,1
写进,1
朋友,1
家人,1
诉说,1
泛滥,1
没有,1
遇到,1
形象,1
开始,1
题意,1
选项,1
没错,1
早睡,1
人才,1
爱情,1
折腰,1
觉得,1
深度,1
剖析,1
当成,1
生活,1
希望,1
煎熬,1
想要,1
好像,1
大家,1
打卡,1
知道,1
意思,1
睡觉,1
吃饭,1
生活,1
解决,1
知道,1
爱情,1
癖好,1
折腰,1
记得,1
时候,1
想哭,1
没有,1
成本,1
首歌,1
歌词,1
奇怪,1
想要,1
留不住,1
喜欢,1
首歌,1
名叫,1
配不上,1
爱情,1
歌词,1
没有,1
听到,1
培训,1
品牌,1
问题,1
歌词,1
音乐,1
歌词,1
客服,1
解药,1
懒得,1
睡不着,1
看着,1
不会,1
感悟,1
结局,1
成功人士,1
睡醒,1
成为,1
相框,1
照片,1
看着,1
看不见,1
应该,1
地方,1
谈恋爱,1
结果,1
时间,1
编辑,1
缺词,1
时候,1
睡不着,1
想到,1
朋友,1
提起,1
时候,1
晚睡,1
想起,1
眼泪,1
人气,1
流泪,1
喜欢,1
听的歌,1
对歌,1
煎熬,1
想要,1
感觉,1
忘记,1
生活,1
底色,1
加油,1
悔恨,1
阅历,1
接受,1
还好,1
过得,1
忘不掉,1
好像,1
怪事,1
控制,1
开始,1
笃定,1
知道,1
离开,1
不能,1
对性,1
阻止,1
美丽,1
目光,1
男孩,1
需要,1
懂得,1
责任感,1
睡不着,1
想到,1
高考,1
加油,1
解决,1
知道,1
哔哔,1
睡不着,1
没想,1
觉得,1
希望,1
好像,1
大哭,1
想到,1
不著,1
东西,1
失去,1
觉得,1
开心,1
学会,1
加油,1
生存,1
意义,1
状态,1
大哭,1
姐妹,1
可恨,1
觉得,1
可怜,1
自卑,1
自信,1
不能,1
不够,1
哥们,1
困爱,1
读烂,1
大哭,1
自信,1
好看,1
睡不着,1
想到,1
睡不着,1
想到,1
歌词,1
不对,1
情绪,1
喜欢,1
比起,1
希望,1
心动,1
买单,1
没有,1
时候,1
接受,1
能愈,1
心平,1
放过,1
感情,1
首歌,1
送给,1
睡觉,1
好像,1
睡不着,1
想到,1
控制,1
学会,1
起码,1
希望,1
玩笑,1
流泪,1
好看,1
看到,1
朋友圈,1
算了,1
睡不着,1
想到,1
希望,1
大家,1
想到,1
生存,1
意义,1
爱情,1
折腰,1
不见,1
有点,1
传奇,1
开头,1
粤语歌,1
国语歌,1
眼睛,1
看着,1
表白,1
喝完,1
感觉,1
坚持,1
不住,1
拿手,1
拱手让人,1
睡不着,1
想到,1
城市,1
工作,1
生活,1
觉得,1
好听,1
没有,1
毫无,1
没错,1
后悔,1
玩笑,1
出去,1
喊出,1
演唱会,1
回来,1
复制,1
发给,1
大哭,1
解决,1
知道,1
终究会,1
听到,1
母单,1
保持,1
打卡,1
歌词,1
不能,1
注意,1
首歌,1
淘汰,1
喜欢,1
唱功,1
歌词,1
时候,1
打卡,1
字幕,1
回事,1
忘不了,1
喜欢,1
世界,1
有罪,1
乌鸦,1
吃到,1
美食,1
朋友,1
觉得,1
承担,1
时候,1
解决,1
可能,1
大家,1
辜负,1
深渊,1
工作,1
不来,1
解决,1
理解,1
爱情,1
生活,1
懂得,1
爱情,1
围着,1
爱情,1
折腰,1
前奏,1
出来,1
成长,1
氛围,1
家庭,1
语安,1
全国,1
希望,1
结束,1
发张,1
晚安,1
忘掉,1
记得,1
失恋,1
煎熬,1
想要,1
网易,1
音频,1
希望,1
首歌,1
发表,1
高考,1
加油,1
歌词,1
有误,1
首歌,1
希望,1
喜欢,1
迎接,1
失败,1
告别,1
改不掉,1
性格,1
深知,1
打卡,1
搬出来,1
意大利,1
差点,1
言论,1
喜欢,1
解决,1
知道,1
没有,1
意义,1
爱情,1
名著,1
解决,1
大哭,1
心动,1
坦荡,1
买单,1
目标,1
没有,1
失恋,1
改掉,1
办法,1
觉得,1
大提琴,1
喜欢,1
软件,1
异性,1
追求,1
还有,1
亲人,1
月亮,1
嗓音,1
个性,1
不住,1
星河,1
所念,1
音乐,1
开始,1
传奇,1
下载,1
时候,1
时代,1
集中,1
专注,1
问题,1
歌词,1
目标,1
没有,1
失恋,1
没用,1
遗书,1
活着,1
相似,1
部分,1
副歌,1
难过,1
加油,1
只能,1
好像,1
变得,1
自嘲,1
夕爷,1
像是,1
调低,1
夕式,1
音量,1
目遇,1
成色,1
感觉,1
听懂,1
朋友,1
恋人,1
感情,1
困住,1
不该,1
还好,1
流泪,1
目标,1
情歌,1
没有,1
解决,1
知道,1
头绪,1
生活,1
没有,1
没有,1
不可,1
喝酒,1
喜欢,1
睡不着,1
想到,1
朋友,1
好像,1
目标,1
没有,1
失眠,1
想到,1
生存,1
意义,1
决定,1
人海,1
回忆,1
不能,1
好像,1
燃烧,1
大哭,1
搞笑,1
封面,1
没有,1
喜欢,1
不会,1
意思,1
哲理,1
首歌,1
喜欢,1
看看,1
女孩子,1
知道,1
意思,1
老铁,1
可能,1
算啦,1
生活,1
感受,1
置顶,1
取悦,1
睡不着,1
想到,1
证明,1
生活,1
控诉,1
靠近,1
距离,1
抽离,1
新欢,1
放下,1
死心,1
难过,1
时候,1
空调,1
机上,1
烟头,1
没有,1
取消,1
首歌,1
听到,1
分手,1
算命,1
原因,1
不该,1
时候,1
有关,1
感觉,1
回到,1
山高路远,1
凭良心,1
好像,1
活成,1
分开,1
公主,1
饱和度,1
金币,1
间奏,1
月牙,1
分开,1
不想,1
就算,1
不到,1
轻舟,1
直至,1
进去,1
东西,1
听歌,1
主页,1
看着,1
电脑,1
起身,1
老铁,1
扎心,1
遇到,1
没有,1
青春,1
全世界,1
有毒,1
香水,1
片场,1
醒来,1
痛彻,1
心扉,1
心绞痛,1
不会,1
想起,1
撒谎,1
试探,1
不会,1
现实,1
放下,1
少女,1
无知,1
浪子,1
情绪,1
觉得,1
忍不住,1
选择,1
庆幸,1
权衡利弊,1
就算,1
不到,1
大哭,1
放不下,1
巡演,1
舍得,1
总算,1
却说,1
出来,1
就算,1
不到,1
自动,1
浮现,1
退出,1
文坛,1
先生,1
插曲,1
当作,1
奖励,1
走过,1
试图用,1
方式,1
就算,1
不到,1
样子,1
相见,1
有缘,1
红心,1
作曲,1
制作,1
适合,1
状态,1
分开,1
陪伴,1
惩罚,1
奖励,1
透着,1
有没有,1
方式,1
评论,1
睡觉,1
手机,1
就算,1
不到,1
说好,1
演唱会,1
看着,1
爱情,1
相似,1
流逝,1
时间,1
时候,1
抛弃,1
才能,1
首歌,1
记得,1
度过,1
歌单,1
广州,1
好像,1
连开,1
广州,1
觉得,1
情歌,1
听歌,1
女孩,1
遇到,1
设身处地,1
首歌,1
现场,1
听到,1
痛饮,1
狂歌,1
度日,1
当成,1
放手,1
得不到,1
单向,1
分享,1
感觉,1
忘不了,1
难过,1
流泪,1
照片,1
不来,1
日子,1
试着,1
和解,1
穿过,1
沼泽,1
说得对,1
经历,1
人家,1
不会,1
答应,1
松开,1
离开,1
形成,1
依赖,1
深情,1
故作,1
就算,1
不到,1
是否,1
怀疑,1
开始,1
知道,1
地方,1
留给,1
适合,1
应该,1
没有,1
尘埃,1
分寸,1
舍不得,1
错车,1
硬币,1
适合,1
灵魂,1
相信,1
高考,1
加油,1
导数,1
小于,1
发展,1
懂得,1
失去,1
得到,1
有没有,1
射手,1
朋友,1
所謂,1
不能,1
就算,1
不到,1
回来,1
感冒,1
难受,1
没哭,1
循环,1
评论,1
大病,1
青春,1
全世界,1
喜欢,1
名字,1
讲话,1
难过,1
才能,1
有点,1
觉得,1
电吉他,1
太阳,1
听到,1
首歌,1
收走,1
天赋,1
好像,1
大哭,1
前奏,1
青春,1
全世界,1
起床,1
听完,1
承认,1
不肯,1
选择,1
我会,1
没有,1
好友,1
大病,1
青春,1
全世界,1
青春,1
耽误,1
生活,1
备考,1
应该,1
难过,1
就算,1
不到,1
边缘,1
挣扎,1
恋爱,1
不算,1
罪人,1
分手,1
变成,1
就算,1
不到,1
抛弃,1
成为,1
可怜,1
歌词,1
耽误,1
品味,1
觉得,1
不让,1
应该,1
首歌,1
放下,1
就算,1
不到,1
青春,1
耽误,1
大病,1
青春,1
全世界,1
不住,1
控制,1
喜欢,1
歌曲,1
评论,1
罪人,1
本性,1
生命,1
愛情,1
承受,1
心天,1
季候,1
声音,1
适合,1
医生,1
风是,1
抓不住,1
联系,1
忍不住,1
语音,1
舍不得,1
遇见,1
忘不掉,1
见面,1
后劲,1
耽误,1
青春,1
结束,1
虚设,1
良辰,1
好景,1
创可贴,1
伤口,1
掩饰,1
音乐,1
离开,1
超越,1
选择,1
放弃,1
好似,1
命运,1
毫无,1
开口,1
名字,1
惊扰,1
喜欢,1
联系,1
不肯,1
打扰,1
苦于,1
无趣,1
没有,1
走入,1
歌词,1
就算,1
不到,1
拥有,1
难过,1
失去,1
备胎,1
朋友,1
哥们,1
背叛,1
应该,1
孩子,1
就算,1
不到,1
没有,1
雪花,1
时候,1
时候,1
小学,1
英雄,1
怀疑,1
决定,1
礼物,1
失恋,1
困死人,1
回忆,1
谎言,1
伤人,1
不会,1
没有,1
青春,1
就算,1
大学,1
时候,1
各奔东西,1
需要,1
顾及,1
猜疑,1
开始,1
工作,1
陪伴,1
要求,1
事情,1
不能,1
感觉,1
出来,1
循环,1
单曲,1
走走,1
停停,1
知道,1
难过,1
时候,1
爱情,1
填满,1
人生,1
罪人,1
分手,1
就算,1
不到,1
追寻,1
爱意,1
应该,1
觉得,1
走近,1
结果,1
喜欢,1
解决问题,1
输赢,1
过程,1
犁地,1
泥巴,1
只能,1
就算,1
舍不得,1
不到,1
想见,1
就算,1
小时,1
累计,1
听歌,1
播放,1
就算,1
不到,1
放手,1
该死,1
不想,1
清掉,1
保留,1
评论,1
生活,1
开始,1
准备,1
放手,1
做好,1
没有,1
回报,1
赌桌,1
就算,1
不到,1
毁灭,1
世界,1
值得,1
不配,1
听的歌,1
分手,1
不想,1
放手,1
选择,1
缅怀,1
想见,1
贪心,1
惩罚,1
习惯,1
知道,1
还好,1
账号,1
需要,1
离开,1
等到,1
问题,1
懂得,1
部分,1
面对,1
知道,1
缘分,1
没有,1
回来,1
不能,1
首歌,1
分手,1
想要,1
青春,1
耽误,1
惩罚,1
回忆,1
念旧,1
时间,1
消耗,1
两件事,1
时候,1
没有,1
感到,1
循环,1
单曲,1
有没有,1
不得,1
触动,1
泪点,1
相识,1
可替,1
白头,1
抗拒,1
执意,1
流泪,1
就算,1
不到,1
资格,1
相爱,1
放弃,1
就算,1
不到,1
资格,1
相爱,1
放弃,1
太阳,1
下山,1
走走,1
感觉,1
停停,1
终会,1
信仰,1
完事,1
甘心,1
喜欢,1
理由,1
喜欢,1
不够,1
顺路,1
知道,1
就算,1
不到,1
旧人,1
惩罚,1
回忆,1
朋友,1
做不了,1
渴望,1
战友,1
成为,1
大哭,1
难过,1
就算,1
不到,1
谈场,1
时候,1
恋爱,1
见到,1
暗恋,1
要死,1
梦到,1
心碎,1
开始,1
听懂,1
没有,1
离不开,1
傻瓜,1
看到,1
没有,1
生活,1
结论,1
讲道理,1
故事,1
老婆,1
精神,1
妈妈,1
身份,1
吃醋,1
讨厌,1
女孩子,1
伤心,1
笑声,1
听见,1
留言,1
时候,1
喜欢,1
站点,1
火车,1
时光,1
就算,1
不到,1
得到,1
害怕,1
期待,1
时候,1
年少,1
遇到,1
名字,1
不到,1
歌太,1
好听,1
意思,1
好像,1
放过,1
干嘛,1
连发,1
朋友圈,1
不想,1
结尾,1
大学,1
全部都是,1
需要,1
回应,1
维持,1
可遇,1
不可,1
就算,1
不到,1
留住,1
海风,1
喜欢,1
换来,1
妥协,1
青春,1
耽误,1
感情,1
直到,1
认为,1
距离,1
问题,1
时间,1
感情,1
忘记,1
结束,1
越界,1
恋人,1
达标,1
闪闪发光,1
生命,1
算了,1
应该,1
就算,1
不到,1
感受,1
想要,1
忘不掉,1
习惯,1
记录,1
浏览,1
中意,1
不知,1
炸弹,1
记得,1
炸城,1
就算,1
不到,1
眼泪,1
循环,1
单曲,1
好听,1
过程,1
结果,1
女生,1
喜欢,1
青春,1
耽误,1
细胞,1
遗传,1
好像,1
记得,1
惩罚,1
失去,1
难忘,1
爱情,1
结束,1
打扰,1
猪猪,1
再见,1
理解,1
换来,1
时间,1
事情,1
好像,1
灵魂,1
分开,1
姐妹,1
出来,1
起头,1
觉得,1
时候,1
就算,1
不到,1
重温,1
下花,1
需要,1
是否,1
回忆,1
眼泪,1
醒来,1
知道,1
迷雾,1
人生,1
表白,1
算是,1
拘泥于,1
回忆,1
来不及,1
下雨,1
毛衣,1
输光,1
赌输,1
担心,1
免得,1
生命,1
成为,1
不去,1
就算,1
不到,1
想象,1
出来,1
找到,1
朵花,1
需要,1
青春,1
赌上,1
过程,1
同感,1
不能,1
知道,1
告别,1
就算,1
不到,1
朋友,1
成为,1
不了,1
相交,1
小时候,1
公式,1
喜欢,1
直到,1
结婚,1
包括,1
心酸,1
包含,1
认识,1
妥协,1
生活,1
开启,1
还好,1
难过,1
时候,1
维持,1
感情,1
原则,1
说法,1
知道,1
相爱,1
知道,1
还处,1
看到,1
失去,1
便是,1
出现,1
时候,1
打击,1
保平安,1
不肝,1
再婚,1
不会,1
结果,1
不会,1
难过,1
见惯,1
深情,1
再见,1
播放器,1
心情,1
玩玩,1
觉得,1
了够,1
相信,1
不愿,1
结果,1
自爱,1
爱人,1
学会,1
认为,1
我会,1
不会,1
理由,1
性格不合,1
放弃,1
酱紫,1
大哭,1
歌名,1
大哭,1
使用,1
没有,1
意义,1
就算,1
不到,1
经济,1
追求,1
情绪,1
惩罚,1
念旧,1
没有,1
结局,1
交集,1
阴天,1
旋律,1
好像,1
失控,1
不想,1
选择,1
命运,1
选择,1
权衡利弊,1
记得,1
开心,1
首歌,1
相符,1
知道,1
有点,1
回想,1
分开,1
不会,1
撕裂,1
只能,1
省略号,1
机会,1
结果,1
想着,1
觉得,1
亏欠,1
罪人,1
知道,1
过分,1
罪人,1
知道,1
过分,1
罪人,1
过分,1
至极,1
好像,1
回报,1
不求,1
阿团,1
晚安,1
红心,1
点过,1
犯贱,1
胜过,1
精神,1
肉体,1
真情,1
用尽,1
可惜,1
阴天,1
旋律,1
好像,1
放开,1
不会,1
算了,1
眼泪,1
屏幕,1
就算,1
不到,1
知道,1
吃饱,1
